"friends";"compliments";"fans";"review_count";"votes";"user_id";"elite";"confidence(false)";"confidence(true)";"prediction(elite)"
99.0;2192.0;56.0;279.0;7679.0;"_0ldnpmfG5sMwd3jqZDM2w";"false";0.17232711755421756;0.8276728824457824;"true"
155.0;92.0;4.0;109.0;421.0;"OkPQrKJiRkmbvQpZu4EE6w";"false";0.17232711755421756;0.8276728824457824;"true"
2.0;32.0;2.0;79.0;143.0;"nnAjAhyCWS7VYSrspoXCHQ";"false";0.47676419965576594;0.5232358003442341;"true"
3.0;60.0;8.0;184.0;640.0;"q5iAT3rQAiF1OsMmLKgQQA";"false";0.17232711755421756;0.8276728824457824;"true"
1.0;35.0;1.0;221.0;405.0;"adpGeX92nEQllfisYpDe7A";"false";0.47676419965576594;0.5232358003442341;"true"
12.0;28.0;0.0;94.0;678.0;"xojCoOvYWgwlQZpL8ZRHsw";"false";0.47676419965576594;0.5232358003442341;"true"
5.0;29.0;2.0;123.0;276.0;"qFolQiEF1-e6es3Q8VWRSw";"false";0.47676419965576594;0.5232358003442341;"true"
51.0;32.0;5.0;35.0;149.0;"uZetl9T0NcROGOyFfughhg";"false";0.47676419965576594;0.5232358003442341;"true"
20.0;66.0;22.0;1608.0;1919.0;"2LZNE87dqxcn-TU5u5UKdg";"false";0.17232711755421756;0.8276728824457824;"true"
42.0;92.0;9.0;215.0;381.0;"22wGGP1YldzeORR7d_ZS7A";"false";0.17232711755421756;0.8276728824457824;"true"
10.0;540.0;14.0;412.0;1026.0;"am9sJYfgaCR3va-HkCu0eA";"false";0.17232711755421756;0.8276728824457824;"true"
2.0;27.0;6.0;255.0;714.0;"GW3f679nYWDPz1PwtHOD_w";"false";0.47676419965576594;0.5232358003442341;"true"
1.0;33.0;4.0;40.0;154.0;"wQnhAozdhDg-QVlWhQrbZg";"false";0.47676419965576594;0.5232358003442341;"true"
18.0;50.0;11.0;278.0;1097.0;"2st4AfshzWrA5k29T303Ew";"false";0.17232711755421756;0.8276728824457824;"true"
54.0;79.0;1.0;220.0;319.0;"4FFKYcvmuKXXuBteqWBCeA";"false";0.17232711755421756;0.8276728824457824;"true"
14.0;27.0;3.0;52.0;146.0;"tYuNIK-r1vyczkJJoumWRA";"false";0.47676419965576594;0.5232358003442341;"true"
42.0;74.0;3.0;94.0;887.0;"4zinPJ38-WxjPPomn7CPAQ";"false";0.17232711755421756;0.8276728824457824;"true"
20.0;66.0;10.0;300.0;744.0;"S9GD03PfRmC-lhwjITqZGQ";"false";0.17232711755421756;0.8276728824457824;"true"
15.0;43.0;3.0;108.0;350.0;"pMVky03lwqH6q1dMF4cwGw";"false";0.17232711755421756;0.8276728824457824;"true"
8.0;100.0;5.0;90.0;234.0;"LVd7OjKZI8Kcaev8rR85Ag";"false";0.17232711755421756;0.8276728824457824;"true"
23.0;26.0;9.0;129.0;570.0;"Bq-fS1NXfBJiaBfLB2vwEA";"false";0.47676419965576594;0.5232358003442341;"true"
5.0;28.0;2.0;69.0;342.0;"dF0vxQDOAr--nnvEFGp1rA";"false";0.47676419965576594;0.5232358003442341;"true"
30.0;77.0;16.0;97.0;284.0;"1wTC6Bqb3GU5W1-bvM7vNQ";"false";0.17232711755421756;0.8276728824457824;"true"
15.0;42.0;2.0;148.0;296.0;"PfRsKx-s11YqDHCCWNCGtw";"false";0.47676419965576594;0.5232358003442341;"true"
107.0;34.0;4.0;152.0;478.0;"J5nb9AT1LDiGN4_hY0Au8Q";"false";0.47676419965576594;0.5232358003442341;"true"
2.0;30.0;9.0;56.0;227.0;"MHPv_VEfM2mrSgQzdbEynA";"false";0.47676419965576594;0.5232358003442341;"true"
4.0;35.0;9.0;539.0;800.0;"IrEPZ_OUPBgX-IMU1R3LaQ";"false";0.47676419965576594;0.5232358003442341;"true"
1.0;27.0;4.0;137.0;339.0;"9kDxpas4zplna4h3UoIyEg";"false";0.47676419965576594;0.5232358003442341;"true"
53.0;132.0;17.0;152.0;364.0;"P0oMcxect43NE7QPw_AyKA";"false";0.17232711755421756;0.8276728824457824;"true"
49.0;37.0;8.0;55.0;256.0;"CbMCOeeHVeafcD-6-CJrPg";"false";0.47676419965576594;0.5232358003442341;"true"
22.0;41.0;10.0;56.0;354.0;"6vkkA1NUh-L1kiDh_h3dAg";"false";0.47676419965576594;0.5232358003442341;"true"
5.0;37.0;0.0;54.0;125.0;"3R4_COHto4A9fyj2QyyB2g";"false";0.47676419965576594;0.5232358003442341;"true"
48.0;48.0;2.0;243.0;171.0;"WVwmEJdrsAlh_oaeWuHQFw";"false";0.17232711755421756;0.8276728824457824;"true"
12.0;26.0;1.0;122.0;335.0;"2AfoyODeF-vTrOePIJRNzg";"false";0.47676419965576594;0.5232358003442341;"true"
9.0;38.0;2.0;323.0;559.0;"pvUVKUPE1leGq1rOIokrSg";"false";0.47676419965576594;0.5232358003442341;"true"
28.0;72.0;8.0;187.0;680.0;"cipuRB7jXtOo6sqQTh8H3Q";"false";0.17232711755421756;0.8276728824457824;"true"
14.0;27.0;8.0;118.0;186.0;"UOkWtV9NwVdXcmgOdJKf0A";"false";0.47676419965576594;0.5232358003442341;"true"
37.0;35.0;5.0;58.0;336.0;"2PSjQRlmfsilapJtjJLQCg";"false";0.47676419965576594;0.5232358003442341;"true"
87.0;159.0;12.0;232.0;3994.0;"OnB-G2QUXeDmET4q21O7Gw";"false";0.17232711755421756;0.8276728824457824;"true"
47.0;183.0;24.0;697.0;1072.0;"m8Sto0-9XnDhbBSp9HQmsg";"false";0.17232711755421756;0.8276728824457824;"true"
17.0;28.0;8.0;198.0;678.0;"qvwHgfU0TwVJFx2KvaRXRA";"false";0.47676419965576594;0.5232358003442341;"true"
14.0;32.0;5.0;85.0;290.0;"g5qQdAUqc8Hsv4kZTWfnDQ";"false";0.47676419965576594;0.5232358003442341;"true"
6.0;55.0;6.0;233.0;726.0;"wR9z5pB9y2DQJtDpNs6h6Q";"false";0.17232711755421756;0.8276728824457824;"true"
23.0;46.0;8.0;76.0;328.0;"xzo04PmYlNf4NgYtTuuYsg";"false";0.17232711755421756;0.8276728824457824;"true"
41.0;40.0;8.0;49.0;287.0;"mXEqpldQi08KCOGKdMnCQg";"false";0.47676419965576594;0.5232358003442341;"true"
5.0;806.0;22.0;283.0;1687.0;"Fs4Vz9V3H5Zyr-h_jKlH9Q";"false";0.17232711755421756;0.8276728824457824;"true"
16.0;40.0;11.0;310.0;341.0;"pnG95COhdx3peAKP4AUYFw";"false";0.47676419965576594;0.5232358003442341;"true"
14.0;40.0;3.0;77.0;285.0;"BkEy43BhqygdGIwVrfGP5w";"false";0.47676419965576594;0.5232358003442341;"true"
31.0;33.0;13.0;60.0;328.0;"aFTSiITLKMipAGTvjU9QFA";"false";0.47676419965576594;0.5232358003442341;"true"
26.0;45.0;20.0;82.0;214.0;"hdBTZ8EFzDhnI0xBFWid1w";"false";0.17232711755421756;0.8276728824457824;"true"
25.0;144.0;30.0;746.0;2234.0;"4vjZucSSkxBQ_LcoqaeN9g";"false";0.17232711755421756;0.8276728824457824;"true"
138.0;231.0;16.0;538.0;1580.0;"y0WrXdsEu3LLjgBRDLyuZA";"false";0.17232711755421756;0.8276728824457824;"true"
9.0;55.0;11.0;391.0;818.0;"YHtqwFMB03tz_qalDw0wXA";"false";0.17232711755421756;0.8276728824457824;"true"
18.0;62.0;16.0;94.0;298.0;"CQyYzpBuIKaSiC04f0V90w";"false";0.17232711755421756;0.8276728824457824;"true"
12.0;43.0;7.0;168.0;332.0;"YgPrYF2hZzyOD1qQzngANw";"false";0.17232711755421756;0.8276728824457824;"true"
4.0;35.0;15.0;239.0;711.0;"gOTXbaqCgSXFydQ1ZPfh_A";"false";0.47676419965576594;0.5232358003442341;"true"
2.0;27.0;3.0;123.0;416.0;"Tu_soKC6j2fj7AVwskmzrw";"false";0.47676419965576594;0.5232358003442341;"true"
6.0;39.0;14.0;164.0;838.0;"zCcmoUG4mY8p3Cb7M0-MHg";"false";0.47676419965576594;0.5232358003442341;"true"
17.0;42.0;3.0;167.0;379.0;"BORkniV7fHoyx908XthrCQ";"false";0.47676419965576594;0.5232358003442341;"true"
35.0;133.0;5.0;138.0;342.0;"3-F9Z5mNqtDcMPEIBExi8w";"false";0.17232711755421756;0.8276728824457824;"true"
165.0;265.0;10.0;166.0;2189.0;"isMf00vVUlbH_I7_g0Syuw";"false";0.17232711755421756;0.8276728824457824;"true"
43.0;277.0;10.0;416.0;742.0;"_fQ1ctSTsxN4PRhahwbbBw";"false";0.17232711755421756;0.8276728824457824;"true"
79.0;47.0;14.0;287.0;379.0;"K1xXMzfMnomOu0CLFgdkUA";"false";0.17232711755421756;0.8276728824457824;"true"
8.0;30.0;1.0;98.0;335.0;"bfIu4slt1CEM8DeGIIOqjQ";"false";0.47676419965576594;0.5232358003442341;"true"
24.0;36.0;0.0;76.0;295.0;"JP0uq1KK4jimvLgqkulkAA";"false";0.47676419965576594;0.5232358003442341;"true"
58.0;31.0;12.0;387.0;347.0;"3ABU5x_ScwJXG4ylpVvOCw";"false";0.47676419965576594;0.5232358003442341;"true"
64.0;223.0;4.0;64.0;194.0;"KpMoAXnugPXC_k7zqL99Ig";"false";0.17232711755421756;0.8276728824457824;"true"
23.0;42.0;4.0;180.0;303.0;"q2axp1HG8gqA6cuEXykNew";"false";0.47676419965576594;0.5232358003442341;"true"
1.0;33.0;4.0;82.0;275.0;"HocPyUmnD93Z4ZfGTbDdOA";"false";0.47676419965576594;0.5232358003442341;"true"
12.0;53.0;7.0;124.0;321.0;"ZkAcnPd7yuMB8NG_VfaF4A";"false";0.17232711755421756;0.8276728824457824;"true"
15.0;64.0;10.0;175.0;383.0;"jDYisdtmYAKaNEhYQdueHg";"false";0.17232711755421756;0.8276728824457824;"true"
11.0;36.0;0.0;125.0;257.0;"R-trQZGK60-RBmXYwsfHZw";"false";0.47676419965576594;0.5232358003442341;"true"
56.0;71.0;9.0;91.0;318.0;"S6zGqeGjxO_Xme0kD9SgWw";"false";0.17232711755421756;0.8276728824457824;"true"
21.0;71.0;3.0;108.0;563.0;"EBvGZ4baaooOXOW2VANKiw";"false";0.17232711755421756;0.8276728824457824;"true"
31.0;32.0;2.0;99.0;59.0;"388AKxr2e8_5-NAXPWFYxQ";"false";0.47676419965576594;0.5232358003442341;"true"
7.0;29.0;1.0;59.0;194.0;"rrkrIo7hDZ7zCTd-CPl1JA";"false";0.47676419965576594;0.5232358003442341;"true"
9.0;261.0;8.0;74.0;975.0;"_OiCmHz6heOKibCJGoGRHA";"false";0.17232711755421756;0.8276728824457824;"true"
78.0;187.0;2.0;75.0;416.0;"_6FcDCW5bY2YeA5gqZIb6w";"false";0.17232711755421756;0.8276728824457824;"true"
11.0;36.0;12.0;120.0;450.0;"Dza6Xmoizr5gsonpbI1Jcw";"false";0.47676419965576594;0.5232358003442341;"true"
6.0;35.0;1.0;98.0;390.0;"m7vW1-6F1BZiDhnnaQ3YSQ";"false";0.47676419965576594;0.5232358003442341;"true"
18.0;36.0;1.0;50.0;167.0;"dtd-wIGTJl7QVWpCA-3_Cw";"false";0.47676419965576594;0.5232358003442341;"true"
6.0;33.0;8.0;282.0;826.0;"RKU3uQXrnqLApEcbtzFw3g";"false";0.47676419965576594;0.5232358003442341;"true"
27.0;62.0;8.0;195.0;448.0;"kg5p_YD96FtBmZuACr7ovg";"false";0.17232711755421756;0.8276728824457824;"true"
15.0;67.0;22.0;340.0;774.0;"qVLz2_6-fK6KN_8MJt3Esg";"false";0.17232711755421756;0.8276728824457824;"true"
14.0;29.0;3.0;88.0;241.0;"-SxSI0_1IcfzPnyumPn7Ow";"false";0.47676419965576594;0.5232358003442341;"true"
31.0;77.0;9.0;209.0;643.0;"V1qmCtP5bAat9CSRugNXZA";"false";0.17232711755421756;0.8276728824457824;"true"
22.0;64.0;10.0;201.0;365.0;"vIYRFcvGObZs5zGOxRMhiQ";"false";0.17232711755421756;0.8276728824457824;"true"
26.0;35.0;3.0;76.0;273.0;"UUmaP362_6so8IAp2VyVyQ";"false";0.47676419965576594;0.5232358003442341;"true"
27.0;110.0;15.0;102.0;874.0;"27szxmedHT7NH841dAUX2w";"false";0.17232711755421756;0.8276728824457824;"true"
92.0;75.0;1.0;84.0;195.0;"lwHhhuReuhamCvePXJlETw";"false";0.17232711755421756;0.8276728824457824;"true"
45.0;122.0;5.0;110.0;875.0;"jEyK4LLp-zbksx6OpcVLTQ";"false";0.17232711755421756;0.8276728824457824;"true"
12.0;67.0;3.0;180.0;421.0;"IkE9ZF9o8TwvD4bvYXYg3w";"false";0.17232711755421756;0.8276728824457824;"true"
4.0;40.0;2.0;63.0;290.0;"-kep1OMASW13zZxbrRmXag";"false";0.47676419965576594;0.5232358003442341;"true"
27.0;32.0;5.0;219.0;316.0;"TI05zd3zWVIt401z1qzsgw";"false";0.47676419965576594;0.5232358003442341;"true"
31.0;27.0;6.0;114.0;270.0;"tFWjw7fR2K1d4Xgcz6QKzQ";"false";0.47676419965576594;0.5232358003442341;"true"
9.0;45.0;11.0;420.0;1278.0;"M-hQsekt4nurRZYVnKv5WA";"false";0.17232711755421756;0.8276728824457824;"true"
10.0;26.0;2.0;40.0;173.0;"vMdpKHgUFwLYSkbXxRzT3A";"false";0.47676419965576594;0.5232358003442341;"true"
20.0;105.0;24.0;159.0;550.0;"ryfApoSeH3ULAvDGXS_Png";"false";0.17232711755421756;0.8276728824457824;"true"
35.0;29.0;0.0;99.0;163.0;"FSMW9ynjNpuackZ-I5Dmqg";"false";0.47676419965576594;0.5232358003442341;"true"
21.0;75.0;5.0;78.0;297.0;"OoZ9-cSmiZzAFvVOcqZCnA";"false";0.17232711755421756;0.8276728824457824;"true"
15.0;47.0;9.0;180.0;1254.0;"JYkg9EHhlOeDGdoSdEYycw";"false";0.17232711755421756;0.8276728824457824;"true"
42.0;26.0;4.0;198.0;557.0;"lzg1pGoAj1WelLcVRJU8lg";"false";0.47676419965576594;0.5232358003442341;"true"
10.0;30.0;1.0;242.0;395.0;"ilLFHWdntX8i8TXosYZ2OA";"false";0.47676419965576594;0.5232358003442341;"true"
8.0;114.0;7.0;409.0;1162.0;"lhyr_7VU6askCQAXC4OnJQ";"false";0.17232711755421756;0.8276728824457824;"true"
33.0;44.0;10.0;70.0;270.0;"76m6yyIb5ny4oAGIeGmy1A";"false";0.17232711755421756;0.8276728824457824;"true"
27.0;104.0;8.0;676.0;963.0;"kUG-dY1n3wLo8Ob6PLYs-w";"false";0.17232711755421756;0.8276728824457824;"true"
32.0;41.0;7.0;51.0;206.0;"na7c6gMDyReSKu5Yz2BM3g";"false";0.47676419965576594;0.5232358003442341;"true"
1.0;29.0;15.0;1093.0;2234.0;"OEhjgviQHgwDqsQnCwiIbw";"false";0.47676419965576594;0.5232358003442341;"true"
136.0;3196.0;91.0;116.0;3667.0;"NcSn54aNwLZAsxkKLpwqaA";"false";0.17232711755421756;0.8276728824457824;"true"
63.0;4344.0;42.0;509.0;5193.0;"5t20buj8mqWCUPu6fkWjIQ";"false";0.17232711755421756;0.8276728824457824;"true"
69.0;138.0;1.0;112.0;265.0;"ib2XdNOSInjW0b_MB5s-VQ";"false";0.17232711755421756;0.8276728824457824;"true"
7.0;40.0;8.0;407.0;411.0;"IsUe8GYjyfJciu6_6yuX9g";"false";0.47676419965576594;0.5232358003442341;"true"
25.0;30.0;3.0;122.0;274.0;"jPwveAVMfAtmAkT-9l83vg";"false";0.47676419965576594;0.5232358003442341;"true"
6.0;30.0;2.0;50.0;172.0;"lS3cdVKxsbm_deujXu2bvA";"false";0.47676419965576594;0.5232358003442341;"true"
4.0;39.0;7.0;93.0;276.0;"D4I0pZQ_8O4eWOqSeW9E2A";"false";0.47676419965576594;0.5232358003442341;"true"
62.0;548.0;39.0;272.0;2898.0;"5QO8L8hVOytvM8RmxBmtOw";"false";0.17232711755421756;0.8276728824457824;"true"
1.0;27.0;16.0;597.0;1464.0;"8bArNPFlmqTKrybNHu6kag";"false";0.47676419965576594;0.5232358003442341;"true"
20.0;32.0;3.0;150.0;307.0;"k3iEfCw6XhdT0mi6sH_4RQ";"false";0.47676419965576594;0.5232358003442341;"true"
38.0;43.0;3.0;112.0;154.0;"ccjNZZvOF7v-F7Aj_1dTeA";"false";0.17232711755421756;0.8276728824457824;"true"
9.0;74.0;6.0;506.0;829.0;"mcnyJa7ZMLvebK9OXWIBHQ";"false";0.17232711755421756;0.8276728824457824;"true"
9.0;26.0;2.0;109.0;219.0;"NC7Phy7euimvPlpHOHDVBQ";"false";0.47676419965576594;0.5232358003442341;"true"
35.0;71.0;10.0;121.0;541.0;"MdNptZMTLv1Fcv4ml3Obvw";"false";0.17232711755421756;0.8276728824457824;"true"
48.0;35.0;2.0;152.0;402.0;"P4JAsCgQy9z-tZ9pc-PGWw";"false";0.47676419965576594;0.5232358003442341;"true"
8.0;41.0;4.0;114.0;363.0;"TPii_uKjVnBgJHr3xeO1mQ";"false";0.47676419965576594;0.5232358003442341;"true"
22.0;335.0;17.0;188.0;650.0;"40hvMwtBWR04zXIYzNAizw";"false";0.17232711755421756;0.8276728824457824;"true"
10.0;47.0;3.0;133.0;314.0;"ybHuHb2b4zLMXHKLSC-y_g";"false";0.17232711755421756;0.8276728824457824;"true"
9.0;95.0;5.0;222.0;1285.0;"R50hJ-W1mNxtzcrwisxCZA";"false";0.17232711755421756;0.8276728824457824;"true"
12.0;48.0;4.0;120.0;442.0;"c4cFM9QSSZE1SxdeGqhBng";"false";0.17232711755421756;0.8276728824457824;"true"
42.0;106.0;16.0;193.0;599.0;"28bvQZpulgc3XJiezFpNCA";"false";0.17232711755421756;0.8276728824457824;"true"
15.0;26.0;4.0;179.0;294.0;"vTOjvzz0Y0i-Tu8CCkeN6Q";"false";0.47676419965576594;0.5232358003442341;"true"
6.0;32.0;2.0;68.0;193.0;"kDXztbNGp-zcNDd9A6H8nw";"false";0.47676419965576594;0.5232358003442341;"true"
7.0;107.0;8.0;112.0;345.0;"W9gYAwyJOXdWVo7eFgYCrw";"false";0.17232711755421756;0.8276728824457824;"true"
48.0;26.0;3.0;242.0;313.0;"CyV2sEbdgH4nIxhX1xEheQ";"false";0.47676419965576594;0.5232358003442341;"true"
14.0;34.0;4.0;165.0;353.0;"IL5GLyJbd_eJ4xkYE9jA1Q";"false";0.47676419965576594;0.5232358003442341;"true"
6.0;28.0;3.0;92.0;174.0;"lnI3o0mHyYjVPKadZdskeQ";"false";0.47676419965576594;0.5232358003442341;"true"
53.0;51.0;3.0;65.0;323.0;"lnP7h3slD1eM84GWuPys6w";"false";0.17232711755421756;0.8276728824457824;"true"
80.0;523.0;6.0;248.0;1022.0;"cFg1kCfdHiVbGCUtGVxVNQ";"false";0.17232711755421756;0.8276728824457824;"true"
34.0;34.0;6.0;65.0;68.0;"E1FiD1I3K7YEVRd00EkPsw";"false";0.47676419965576594;0.5232358003442341;"true"
25.0;62.0;2.0;101.0;413.0;"QIrOGRxWxSXAHCnf58xfQg";"false";0.17232711755421756;0.8276728824457824;"true"
50.0;35.0;1.0;156.0;415.0;"cq5XHHfZB4FfizdFaTl-eQ";"false";0.47676419965576594;0.5232358003442341;"true"
10.0;37.0;7.0;559.0;973.0;"eyis-TUPTQzFwFdS8ZFCCw";"false";0.47676419965576594;0.5232358003442341;"true"
28.0;112.0;3.0;72.0;430.0;"C42sej-tar42S6e59A1CBQ";"false";0.17232711755421756;0.8276728824457824;"true"
107.0;56.0;3.0;166.0;1907.0;"FcmMkQItjYG1iIkzoQ8oPw";"false";0.17232711755421756;0.8276728824457824;"true"
25.0;70.0;8.0;122.0;746.0;"ODJLAotxxuGhiT6IC01vRA";"false";0.17232711755421756;0.8276728824457824;"true"
6.0;52.0;5.0;102.0;410.0;"5qIeJIQIPobIyJAEiw4Njw";"false";0.17232711755421756;0.8276728824457824;"true"
8.0;42.0;17.0;130.0;624.0;"O3DLanQ9RxzyoNj0rVXBZw";"false";0.47676419965576594;0.5232358003442341;"true"
15.0;36.0;3.0;41.0;191.0;"yr1KleG1HRAxohz61Q06ZQ";"false";0.47676419965576594;0.5232358003442341;"true"
9.0;38.0;3.0;39.0;115.0;"Yid36FxSoERT88rPlPO4qg";"false";0.47676419965576594;0.5232358003442341;"true"
35.0;77.0;7.0;129.0;341.0;"kvGCQB-mF37QHvmUB-TyBA";"false";0.17232711755421756;0.8276728824457824;"true"
42.0;34.0;3.0;51.0;134.0;"eP_KnQkstXLPI9t3h2eXlQ";"false";0.47676419965576594;0.5232358003442341;"true"
9.0;38.0;4.0;56.0;106.0;"P1p3lOhSz4oI3sL34jYQ7g";"false";0.47676419965576594;0.5232358003442341;"true"
10.0;32.0;2.0;61.0;92.0;"BIzFU0ANniLScYsvFuPSuQ";"false";0.47676419965576594;0.5232358003442341;"true"
4.0;66.0;3.0;61.0;328.0;"BZbyBXH5DzToc6cwXxxY0Q";"false";0.17232711755421756;0.8276728824457824;"true"
5.0;28.0;3.0;84.0;180.0;"Ilp86xcm4LdoOIptto3tCQ";"false";0.47676419965576594;0.5232358003442341;"true"
13.0;32.0;4.0;93.0;160.0;"rqNYFblh0u46FsFBlX6D1A";"false";0.47676419965576594;0.5232358003442341;"true"
191.0;112.0;2.0;268.0;684.0;"EHk_iCJZ4QDKh2s9COgnfQ";"false";0.17232711755421756;0.8276728824457824;"true"
23.0;47.0;4.0;160.0;337.0;"36dGB05Q5GOlAaKGX-IUtw";"false";0.17232711755421756;0.8276728824457824;"true"
5.0;34.0;6.0;136.0;523.0;"_izJNC2RWtW2ZX21W38ysg";"false";0.47676419965576594;0.5232358003442341;"true"
86.0;161.0;20.0;215.0;1325.0;"8WQubmP7G0NM3IyzyMnCEA";"false";0.17232711755421756;0.8276728824457824;"true"
29.0;68.0;17.0;271.0;389.0;"EOsYQw_6f0d_akNQtEitDA";"false";0.17232711755421756;0.8276728824457824;"true"
36.0;65.0;9.0;487.0;604.0;"lyxhMJSEaCq7GiuT2LJ-lQ";"false";0.17232711755421756;0.8276728824457824;"true"
14.0;37.0;7.0;101.0;208.0;"Zplw_jBrzt9qVshqah1Fvg";"false";0.47676419965576594;0.5232358003442341;"true"
111.0;181.0;31.0;105.0;724.0;"_ewl_VarG9jjCl7OR9TnJg";"false";0.17232711755421756;0.8276728824457824;"true"
27.0;43.0;9.0;296.0;604.0;"zzeINaobCDQgC6DvOsuzoA";"false";0.17232711755421756;0.8276728824457824;"true"
7.0;49.0;5.0;158.0;373.0;"r9Ado2-twCGAnicTt2rYbw";"false";0.17232711755421756;0.8276728824457824;"true"
28.0;65.0;18.0;435.0;960.0;"Q_75xXsYbUiu4T5HPMSwAA";"false";0.17232711755421756;0.8276728824457824;"true"
4.0;46.0;4.0;73.0;344.0;"MJva3mg8GOwJ56PsWE_cAg";"false";0.17232711755421756;0.8276728824457824;"true"
18.0;34.0;6.0;48.0;182.0;"RGVH2cArIX0FCEIrqK0qoA";"false";0.47676419965576594;0.5232358003442341;"true"
39.0;53.0;8.0;119.0;578.0;"GYci0Fhbi9fl8vXmDJW4Mw";"false";0.17232711755421756;0.8276728824457824;"true"
25.0;28.0;4.0;115.0;145.0;"cNU3hw0Gvm2iNGOOvrhWMg";"false";0.47676419965576594;0.5232358003442341;"true"
8.0;29.0;3.0;93.0;247.0;"FpVbXFYmvi5ePaCDJsM6IA";"false";0.47676419965576594;0.5232358003442341;"true"
16.0;40.0;3.0;135.0;349.0;"4244PSXa1nihGV8tIq5Ceg";"false";0.47676419965576594;0.5232358003442341;"true"
32.0;130.0;21.0;207.0;741.0;"pc3wRHZZd9PHpjytIpftXw";"false";0.17232711755421756;0.8276728824457824;"true"
15.0;114.0;7.0;129.0;883.0;"AtEYAeRoJ_6YKMMour2wVw";"false";0.17232711755421756;0.8276728824457824;"true"
13.0;56.0;8.0;135.0;501.0;"mE8xxlVQPZQlyBLvAiwG8Q";"false";0.17232711755421756;0.8276728824457824;"true"
49.0;2004.0;17.0;370.0;1591.0;"0PkmdtBzMDhS4j4N6ik2pA";"false";0.17232711755421756;0.8276728824457824;"true"
2.0;34.0;5.0;470.0;605.0;"mAA5twzZZ0EIdX7pR6cHMA";"false";0.47676419965576594;0.5232358003442341;"true"
23.0;70.0;5.0;171.0;578.0;"_xYIooRFMEy0vI8QFWh3Ig";"false";0.17232711755421756;0.8276728824457824;"true"
28.0;65.0;7.0;73.0;754.0;"PfQpNjZPS2BPzOEH3DXmJw";"false";0.17232711755421756;0.8276728824457824;"true"
95.0;62.0;5.0;146.0;321.0;"Epkxa6L_46RrPCdzv4UwhQ";"false";0.17232711755421756;0.8276728824457824;"true"
6.0;34.0;1.0;248.0;355.0;"yW9wobqLWcVnmJ-kFcHeYQ";"false";0.47676419965576594;0.5232358003442341;"true"
63.0;175944.0;169.0;1628.0;88367.0;"ftm0zhX_fQDzAed8ESTlkA";"false";0.17232711755421756;0.8276728824457824;"true"
21.0;32.0;4.0;134.0;419.0;"cXZc0Imubyv9thWpHDbPLQ";"false";0.47676419965576594;0.5232358003442341;"true"
6.0;41.0;15.0;285.0;640.0;"Z1kxY2ylzi2X8uDl8OIHAQ";"false";0.47676419965576594;0.5232358003442341;"true"
124.0;103.0;9.0;129.0;616.0;"Q9n39MgkWbvf6ohzQCDO7Q";"false";0.17232711755421756;0.8276728824457824;"true"
1316.0;5629.0;95.0;600.0;14206.0;"0uhL2yyl9Voxh5RVGNDrLg";"false";0.17232711755421756;0.8276728824457824;"true"
159.0;41.0;4.0;39.0;149.0;"vVE8WrFwFAd96F2fba-mdQ";"false";0.47676419965576594;0.5232358003442341;"true"
129.0;28.0;3.0;72.0;105.0;"gNDn42cufbLk7aeKZCJzGQ";"false";0.47676419965576594;0.5232358003442341;"true"
10.0;39.0;5.0;172.0;508.0;"szbTVEtATfn8f9GxbGGO5w";"false";0.47676419965576594;0.5232358003442341;"true"
10.0;75.0;4.0;100.0;736.0;"6scHwvx15AUcGWnEh9HKBg";"false";0.17232711755421756;0.8276728824457824;"true"
40.0;212.0;11.0;306.0;1105.0;"8oBKu-JbpMfvEPer6UfBFw";"false";0.17232711755421756;0.8276728824457824;"true"
27.0;155.0;6.0;529.0;978.0;"703CyMocp_DnUM0xdfn1Ew";"false";0.17232711755421756;0.8276728824457824;"true"
61.0;236.0;33.0;73.0;700.0;"SODYPXO9pQoaS8OcflFjIA";"false";0.17232711755421756;0.8276728824457824;"true"
4.0;30.0;17.0;322.0;1424.0;"xoBrFHHEzmXYNLwMEuc0TQ";"false";0.47676419965576594;0.5232358003442341;"true"
12.0;26.0;6.0;76.0;314.0;"xMCGKEColFk3_hyl-8PSYQ";"false";0.47676419965576594;0.5232358003442341;"true"
85.0;63.0;2.0;71.0;169.0;"gQ3bdxAWUul1tz8z2GAddQ";"false";0.17232711755421756;0.8276728824457824;"true"
36.0;28.0;5.0;54.0;74.0;"ie7EDXo_ocZ1ffAXdP_MIQ";"false";0.47676419965576594;0.5232358003442341;"true"
8.0;63.0;1.0;100.0;167.0;"n3AWdq74uH0Pq3Ka3G1T-w";"false";0.17232711755421756;0.8276728824457824;"true"
29.0;29.0;2.0;130.0;440.0;"NZLp-xFAYytD7WSO4pPfAg";"false";0.47676419965576594;0.5232358003442341;"true"
13.0;28.0;5.0;42.0;154.0;"LYzu0Be2kvQBYTY70Imelg";"false";0.47676419965576594;0.5232358003442341;"true"
8.0;31.0;3.0;60.0;161.0;"MtcBwgNrlwrIOhyeZVFiXw";"false";0.47676419965576594;0.5232358003442341;"true"
47.0;31.0;2.0;71.0;298.0;"RWMr3_zSGIdfrtn_rbONHQ";"false";0.47676419965576594;0.5232358003442341;"true"
38.0;59.0;12.0;96.0;449.0;"JIslamSXitCXJfRDVG-RcQ";"false";0.17232711755421756;0.8276728824457824;"true"
